Algeria,2022,0.03
Algeria,2021,0.32
Algeria,2020,0.23
Algeria,2019,0.13
Algeria,2018,0.05
Algeria,2017,0.15
Algeria,2016,0.01
Algeria,2015,0.08
Algeria,2014,0.14
Algeria,2013,1.12
Algeria,2012,0.78
Algeria,2011,0.10
Algeria,2010,0.39
Algeria,2009,1.38
Algeria,2008,0.58
Algeria,2007,0.40
Algeria,2006,0.03
Algeria,2005,0.00
Algeria,2004,0.00
Algeria,2003,0.00
Algeria,2002,0.00
