Bulgaria,2022,1.72
Bulgaria,2021,0.70
Bulgaria,2020,0.72
Bulgaria,2019,1.71
Bulgaria,2018,1.50
Bulgaria,2017,0.90
Bulgaria,2016,1.54
Bulgaria,2015,0.98
Bulgaria,2014,1.50
Bulgaria,2013,0.80
Bulgaria,2012,0.62
Bulgaria,2011,0.73
Bulgaria,2010,2.21
Bulgaria,2009,2.54
Bulgaria,2008,3.30
Bulgaria,2007,3.36
Bulgaria,2006,0.39
Bulgaria,2005,0.16
Bulgaria,2004,0.03
Bulgaria,2003,0.00
Bulgaria,2002,0.00
