Tanzania,2022,0.06
Tanzania,2021,0.04
Tanzania,2020,0.11
Tanzania,2019,0.02
Tanzania,2018,0.00
Tanzania,2017,0.05
Tanzania,2016,0.01
Tanzania,2015,0.00
Tanzania,2014,0.03
Tanzania,2013,0.00
Tanzania,2012,0.02
Tanzania,2011,0.00
Tanzania,2010,0.01
Tanzania,2009,0.00
Tanzania,2008,0.10
Tanzania,2007,0.01
Tanzania,2006,0.01
Tanzania,2005,0.01
Tanzania,2004,0.00
Tanzania,2003,0.00
Tanzania,2002,0.00
